CD_MUN,MUN,AR_TER_km2,POP_EST,DENS_DEM,ESC,IDHM,MORT_INF,PIB_P_CAP,MD_CIR_G,MD_CLIN,MD_GIN_OBS,MD_FAM,MD_PED,MD_GERI,MD_URO,AS_SOC,ENF,FISIO,FONO,NUTRI,ODONTO,PSICO,PSIQ,POSTO,CS_UBS,POLICL,HOSP_GER,HOSP_ESP,PRT_SOC,PRT_ESP
1302108,Japurá,55827.203,1755,0.13,80.8,522,49.59,19244.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
1302207,Juruá,19442.548,15495,0.56,90.1,522,17.02,7255.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1302306,Jutaí,69457.415,13462,0.26,88.4,516,21.67,15198.12,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
1302405,Lábrea,68262.68,47685,0.55,85.7,531,16.82,10941.94,0.0,10.0,2.0,0.0,3.0,0.0,0.0,7.0,56.0,8.0,3.0,7.0,7.0,4.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0
1302504,Manacapuru,7336.579,99613,11.62,92.3,614,6.62,14839.87,4.0,11.0,3.0,0.0,3.0,0.0,0.0,27.0,68.0,17.0,5.0,5.0,10.0,14.0,1.0,1.0,21.0,3.0,1.0,0.0,0.0,0.0
1302553,Manaquiri,3973.259,33981,5.73,95.5,596,21.74,8834.03,1.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0,17.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
1302603,Manaus,11401.092,2255903,158.06,94.2,737,13.81,36445.75,176.0,1153.0,234.0,3.0,576.0,3.0,10.0,451.0,3110.0,697.0,191.0,217.0,766.0,405.0,24.0,17.0,207.0,51.0,20.0,19.0,0.0,0.0
1302702,Manicoré,48315.023,57405,0.97,90.3,582,23.46,9633.66,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,7.0,1.0,4.0,0.0,2.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0
1302801,Maraã,16830.827,18298,1.04,86.5,498,7.87,7062.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
1302900,Maués,39991.066,66159,1.31,93.7,588,13,7988.19,0.0,10.0,0.0,20.0,0.0,0.0,0.0,7.0,40.0,7.0,2.0,4.0,1.0,3.0,0.0,12.0,6.0,0.0,1.0,0.0,0.0,0.0
1303007,Nhamundá,14107.04,21710,1.3,94.1,586,28.9,7250.55,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,14.0,4.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0
1303106,Nova Olinda do Norte,5578.132,38665,5.47,91.6,558,25.64,6718.55,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,6.0,3.0,3.0,0.0,6.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0
1303205,Novo Airão,37776.77,20395,0.39,83.9,0.57,9.68,7168.78,0.0,3.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
1303304,Novo Aripuanã,41179.656,26443,0.52,88,554,35.71,7900.21,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0
1303403,Parintins,5956.047,116439,17.14,93,658,23.11,9890.96,1.0,20.0,1.0,0.0,4.0,0.0,0.0,29.0,87.0,19.0,4.0,10.0,22.0,15.0,1.0,0.0,15.0,2.0,2.0,0.0,0.0,0.0
1303502,Pauini,41624.664,19616,0.44,76.4,496,29.81,8119.23,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1303536,Presidente Figueiredo,25459.099,38095,1.07,91.1,647,17.54,23264,0.0,2.0,1.0,3.0,2.0,0.0,0.0,11.0,26.0,4.0,2.0,1.0,12.0,1.0,0.0,8.0,14.0,1.0,1.0,0.0,0.0,0.0
1303569,Rio Preto da Eva,5815.622,34856,4.42,90.1,611,20.45,11769.8,0.0,5.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,7.0,1.0,0.0,1.0,9.0,0.0,6.0,9.0,1.0,1.0,0.0,0.0,0.0
1303601,Santa Isabel do Rio Negro,62800.078,26566,0.29,51.8,479,15.53,5628.91,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
1303700,Santo Antônio do Içá,12366.143,20889,1.99,81.4,0.49,18.11,8252.2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0
1303809,São Gabriel da Cachoeira,109181.245,47031,0.35,89.4,609,20.19,7344.41,1.0,17.0,1.0,16.0,1.0,0.0,0.0,5.0,85.0,4.0,1.0,5.0,25.0,7.0,0.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0
1303908,São Paulo de Olivença,19658.502,40837,1.59,85.2,521,24.06,6519.38,0.0,2.0,0.0,12.0,1.0,0.0,0.0,4.0,21.0,3.0,0.0,3.0,7.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
1303957,São Sebastião do Uatumã,10647.463,14678,1,93.3,577,10,8561.91,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
1304005,Silves,3723.382,9289,2.25,96.3,632,21.83,11130.49,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0
1304062,Tabatinga,3266.062,68502,16.21,91.2,616,23.73,8274.57,1.0,23.0,2.0,6.0,5.0,0.0,0.0,12.0,80.0,11.0,4.0,9.0,13.0,9.0,0.0,0.0,8.0,3.0,2.0,1.0,0.0,0.0
1304104,Tapauá,84946.035,16876,0.21,79.5,502,11.57,14307.96,0.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,16.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
1304203,Tefé,23692.223,59250,2.59,93.9,639,12.97,15530.32,1.0,15.0,1.0,0.0,2.0,0.0,0.0,19.0,49.0,23.0,5.0,6.0,12.0,10.0,0.0,1.0,10.0,1.0,1.0,1.0,0.0,0.0
1304237,Tonantins,6446.894,19038,2.66,86.7,548,6.99,7191.47,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
1304260,Uarini,10274.677,13839,1.16,90.7,527,22.79,14026.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1304302,Urucará,27901.962,16007,0.61,94.6,0.62,22.01,20171.84,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
1304401,Urucurituba,2886.494,24098,6.14,93.4,588,9.35,7381.23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0
1400027,Amajari,28473.45,13561,0.33,64.3,484,49.33,13690.88,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,3.0,0.0,1.0,3.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
1400050,Alto Alegre,25454.297,15249,0.64,56,542,46.41,17912.43,0.0,10.0,1.0,1.0,0.0,0.0,0.0,3.0,47.0,2.0,0.0,1.0,7.0,4.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0
1400100,Boa Vista,5687.037,436591,49.99,96.6,752,14.21,26752.67,25.0,253.0,31.0,1.0,57.0,2.0,6.0,146.0,798.0,321.0,55.0,96.0,175.0,159.0,11.0,0.0,43.0,0.0,6.0,2.0,0.0,0.0
1400159,Bonfim,8079.914,12701,1.35,91.9,626,10.64,22953.42,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0
1400175,Cantá,7664.831,19257,1.81,96.2,619,18.18,15025.69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0
1400209,Caracaraí,47379.903,22635,0.39,91.7,624,26.97,16093.39,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,4.0,0.0,2.0,6.0,4.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
1400233,Caroebe,12065.896,10595,0.67,97.1,639,19.61,17928.78,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1400282,Iracema,14011.695,12637,0.6,76.7,582,16.22,13783.97,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1400308,Mucajaí,12337.851,18482,1.19,92.6,665,13.44,17661.31,0.0,5.0,0.0,8.0,0.0,0.0,0.0,2.0,7.0,4.0,0.0,0.0,3.0,3.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0
1400407,Normandia,6959.868,11772,1.28,87.3,594,12.27,13897.19,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,2.0,0.0,1.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
1400456,Pacaraima,8025.045,20108,1.3,93,0.65,32.37,13123.04,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,0.0,2.0,1.0,2.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0
1400472,Rorainópolis,33579.739,31387,0.72,95.5,619,15.87,18536.04,0.0,7.0,1.0,0.0,1.0,0.0,0.0,7.0,43.0,13.0,2.0,3.0,1.0,7.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0
1400506,São João da Baliza,4284.505,8492,1.58,93.6,655,7.63,22072.82,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
1400605,São Luiz,1526.898,8232,4.42,92,649,9.35,17693.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
1400704,Uiramutã,8113.598,11014,1.04,60.2,453,17.86,10754.79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1500107,Abaetetuba,1610.654,160439,87.61,97.7,628,11.44,9046.13,0.0,61.0,11.0,0.0,16.0,1.0,4.0,20.0,138.0,28.0,8.0,14.0,29.0,17.0,2.0,26.0,26.0,4.0,3.0,0.0,0.0,0.0
1500131,Abel Figueiredo,614131,7536,11.04,97.6,622,7.58,11136.56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
1500206,Acará,4344.384,55744,12.33,92.9,506,17.35,16467.17,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,4.0,1.0,1.0,0.0,1.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0
1500305,Afuá,8338.438,39910,4.19,88.4,489,11.83,9207.83,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,1.0,0.0,1.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0
1500347,Água Azul do Norte,7113.955,27797,3.52,90.2,564,31.11,15529.79,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0
1500404,Alenquer,23645.452,57390,2.23,95.6,564,25.13,10034.93,0.0,9.0,0.0,0.0,1.0,0.0,0.0,4.0,12.0,4.0,1.0,1.0,1.0,3.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0
1500503,Almeirim,72954.798,34044,0.46,95.8,642,25.67,17327.19,0.0,7.0,2.0,0.0,1.0,0.0,0.0,2.0,23.0,8.0,1.0,1.0,5.0,4.0,0.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0
1500602,Altamira,159533.306,117320,0.62,93.1,665,14.34,24049.71,6.0,57.0,12.0,0.0,13.0,0.0,0.0,18.0,209.0,36.0,10.0,19.0,9.0,21.0,2.0,18.0,24.0,0.0,5.0,0.0,0.0,0.0
1500701,Anajás,6913.64,30091,3.58,90.6,484,14.34,7166.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0
1500800,Ananindeua,190581,540410,2477.55,96.7,718,12.55,14314.96,32.0,284.0,17.0,1.0,73.0,0.0,8.0,108.0,388.0,111.0,30.0,49.0,56.0,72.0,5.0,4.0,64.0,8.0,6.0,2.0,2.0,1.0
1500859,Anapu,11895.27,29312,1.73,94.2,548,10.74,13582.65,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0
1500909,Augusto Corrêa,1099.619,46937,37.1,93.6,0.52,14.83,6719.53,0.0,5.0,0.0,0.0,1.0,0.0,0.0,6.0,9.0,4.0,2.0,3.0,2.0,3.0,1.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0
1500958,Aurora do Pará,1811.84,32200,14.65,87.3,519,4.71,8442.6,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,9.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0
1501006,Aveiro,17074.053,16421,0.93,96.1,541,20.55,7212.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
1501105,Bagre,4397.321,31967,5.43,82.7,471,25.5,6929.13,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0
1501204,Baião,3759.834,49454,9.81,91.4,578,27.94,7471.71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,0.0,4.0,1.0,2.0,0.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0
1501253,Bannach,2956.649,3239,1.16,95.2,594,24.365,23608.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0
1501303,Barcarena,1310.338,129333,76.21,97.3,662,10.46,38739.32,1.0,29.0,15.0,0.0,26.0,0.0,3.0,20.0,96.0,34.0,9.0,20.0,26.0,25.0,2.0,4.0,29.0,9.0,3.0,1.0,0.0,0.0
1501402,Belém,1059.466,1506420,1315.26,96.1,746,15.49,21191.47,83.0,1321.0,198.0,3.0,349.0,13.0,27.0,481.0,1726.0,765.0,250.0,334.0,558.0,472.0,38.0,10.0,90.0,59.0,24.0,15.0,1.0,0.0
1501451,Belterra,4398.418,17944,3.71,96.6,588,19.11,9032.66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0
1501501,Benevides,187826,64780,274.99,97.4,665,14.01,25772.35,1.0,21.0,2.0,0.0,3.0,0.0,0.0,19.0,41.0,12.0,0.0,9.0,5.0,8.0,1.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0
1501576,Bom Jesus do Tocantins,2816.604,17254,5.43,94.8,589,10.27,10451.71,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
1501600,Bonito,586976,16769,23.23,95,546,4.76,9464.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
1501709,Bragança,2124.734,130122,54.13,96.1,0.6,8.93,8920.18,0.0,45.0,0.0,0.0,8.0,0.0,0.0,29.0,105.0,22.0,7.0,12.0,23.0,23.0,0.0,4.0,33.0,0.0,3.0,0.0,0.0,0.0
1501725,Brasil Novo,6362.575,14883,2.47,93.4,613,9.23,16581.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0
1501758,Brejo Grande do Araguaia,1288.477,7357,5.68,94.6,591,10,10576.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0
1501782,Breu Branco,3941.904,68597,13.32,96,568,18.3,8800.88,0.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,4.0,1.0,2.0,0.0,2.0,0.0,10.0,11.0,1.0,1.0,0.0,0.0,0.0
1501808,Breves,9566.572,104280,9.72,90.2,503,16.96,7986.65,1.0,27.0,0.0,0.0,4.0,0.0,0.0,15.0,67.0,8.0,3.0,7.0,10.0,5.0,1.0,23.0,16.0,0.0,3.0,0.0,0.0,0.0
1501907,Bujaru,994691,29717,25.56,91.9,552,6.48,15721.51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0
1501956,Cachoeira do Piriá,2419.6,35307,10.76,89.5,473,19.42,5408.39,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,3.0,0.0,2.0,1.0,2.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0
1502004,Cachoeira do Arari,3100.261,24355,6.59,92.2,546,23.32,7811.71,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0
1502103,Cametá,3081.367,140814,39.23,96.7,577,18.09,8333.51,3.0,21.0,1.0,0.0,2.0,0.0,0.0,32.0,77.0,17.0,3.0,13.0,22.0,3.0,0.0,2.0,25.0,3.0,2.0,1.0,0.0,0.0
1502152,Canaã dos Carajás,3146.821,39103,8.49,97.8,673,13.63,197137.69,4.0,68.0,10.0,0.0,13.0,0.0,0.0,5.0,84.0,23.0,7.0,7.0,43.0,20.0,1.0,1.0,11.0,3.0,2.0,0.0,0.0,0.0
1502202,Capanema,621483,69828,103.53,97.5,655,17,14974.3,3.0,37.0,1.0,0.0,4.0,0.0,0.0,18.0,55.0,22.0,5.0,10.0,14.0,14.0,2.0,1.0,23.0,1.0,3.0,0.0,0.0,0.0
1502301,Capitão Poço,2901.026,54545,17.9,95.8,548,15.86,9217.63,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,4.0,1.0,2.0,1.0,2.0,0.0,6.0,15.0,0.0,2.0,0.0,0.0,0.0
1502400,Castanhal,1029.3,205667,168.29,95.4,673,10.16,19728.13,2.0,114.0,7.0,0.0,8.0,0.0,0.0,42.0,182.0,59.0,15.0,24.0,34.0,29.0,0.0,14.0,42.0,8.0,4.0,1.0,0.0,0.0
1502509,Chaves,12534.995,24175,1.61,79.7,453,17.54,7983.69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,3.0,1.0,0.0,15.0,5.0,0.0,1.0,0.0,0.0,0.0
1502608,Colares,384068,12175,18.66,98.6,602,12.74,6718.04,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
1502707,Conceição do Araguaia,5829.482,48115,7.81,95.7,0.64,21.22,11577.95,3.0,22.0,3.0,0.0,3.0,0.0,1.0,8.0,43.0,8.0,1.0,4.0,11.0,11.0,0.0,4.0,12.0,1.0,2.0,0.0,0.0,0.0
1502756,Concórdia do Pará,700.59,34236,40.84,97,566,16.48,8940.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,1.0,1.0,1.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0
1502764,Cumaru do Norte,17085.001,14044,0.61,85.3,0.55,10,21930.14,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0
1502772,Curionópolis,2369.096,17764,7.72,97.4,636,22.44,45532.54,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,1.0,1.0,2.0,2.0,0.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0
1502806,Curralinho,3617.252,35530,7.89,93.8,502,24.32,14591.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2.0,1.0,2.0,2.0,2.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0
1502855,Curuá,1431.134,14776,8.56,97.3,578,25.1,8770.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
1502905,Curuçá,676322,41093,50.98,97,582,12.77,7355.01,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0,1.0,2.0,5.0,3.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0
1502939,Dom Eliseu,5268.809,61206,9.74,95.7,615,5.03,11626.49,2.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,6.0,1.0,4.0,11.0,3.0,1.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0
1502954,Eldorado do Carajás,2956.691,34069,10.75,93.4,0.56,20.7,11216.38,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,4.0,4.0,1.0,0.0,2.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0
1503002,Faro,11771.669,6949,0.69,97.9,563,24.19,7505.97,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,2.0,0.0,1.0,3.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
1503044,Floresta do Araguaia,3444.285,20742,5.16,94.9,583,8.67,16942.98,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0
1503077,Garrafão do Norte,1608.014,26155,15.66,94.2,526,8.21,8407.2,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,13.0,2.0,1.0,1.0,0.0,1.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0
1503093,Goianésia do Pará,7023.948,41678,4.33,93.6,0.56,17.92,8517.09,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,15.0,4.0,1.0,2.0,0.0,1.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0
1503101,Gurupá,8570.286,34127,3.4,88,509,11.63,8176.92,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,1.0,1.0,1.0,0.0,12.0,6.0,0.0,1.0,0.0,0.0,0.0
1503200,Igarapé-Açu,785983,39234,45.66,96.2,595,12.57,9202.31,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,4.0,1.0,7.0,3.0,5.0,1.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0
1503309,Igarapé-Miri,1996.79,63367,29.08,93.5,547,13.99,6251.33,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,4.0,0.0,5.0,3.0,5.0,0.0,1.0,13.0,0.0,2.0,0.0,0.0,0.0
1503408,Inhangapi,472605,12009,21.29,97.3,572,18.52,10914.11,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0
1503457,Ipixuna do Pará,5215.555,67170,9.84,74.8,489,14.02,8311.48,0.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,31.0,3.0,0.0,4.0,3.0,2.0,0.0,2.0,19.0,0.0,2.0,0.0,0.0,0.0
1503507,Irituia,1385.209,32639,22.74,97.3,559,19.74,6568.83,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,2.0,0.0,2.0,2.0,1.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
1503606,Itaituba,62042.472,101541,1.57,94.4,0.64,17.38,17949.27,5.0,26.0,5.0,0.0,8.0,0.0,0.0,13.0,112.0,18.0,5.0,5.0,9.0,11.0,1.0,0.0,25.0,2.0,7.0,0.0,0.0,0.0
1503705,Itupiranga,7880.109,53439,6.5,91.2,528,15.37,9760.03,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,8.0,0.0,2.0,2.0,3.0,0.0,11.0,2.0,1.0,1.0,0.0,0.0,0.0
1503754,Jacareacanga,53304.563,6952,0.26,90.1,505,20.41,51864.99,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
1503804,Jacundá,2008.315,60517,25.57,96.3,622,15.38,8283.6,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,5.0,1.0,3.0,1.0,2.0,0.0,2.0,10.0,0.0,4.0,0.0,0.0,0.0
1503903,Juruti,8305.454,59961,5.67,96.6,592,27.53,17514.79,5.0,16.0,3.0,0.0,0.0,0.0,0.0,4.0,40.0,10.0,1.0,2.0,7.0,5.0,0.0,2.0,13.0,0.0,2.0,0.0,0.0,0.0
1504000,Limoeiro do Ajuru,1490.186,29623,16.79,97.7,541,19.19,14164.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,1.0,0.0,2.0,1.0,3.0,0.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0
